datetime,COGT,PT08_S1CO,NMHCGT,C6H6GT,PT08_S2NMHC,NOxGT,PT08_S3NOx,NO2GT,PT08_S4NO2,PT08_S5O3,T,RH,AH,hour,day_of_week,month,is_weekend
2004-09-01 22:00:00,1.7,1030.75,275.0,9.48183534339618,958.0,201.0,699.75,121.0,1559.5,1074.0,26.550000190735,39.924999237061,1.3656911978204298,22,2,9,0
2004-09-01 23:00:00,1.9,1054.75,275.0,11.638524261032968,1037.0,225.0,634.5,125.0,1631.5,1161.25,25.299999713898,41.675000190735,1.3246827268701464,23,2,9,0
2004-09-02 00:00:00,2.0,1060.25,275.0,11.411592481675298,1029.0,242.0,621.75,126.0,1662.75,1210.0,24.349999904633,44.699999809265,1.3432052305194484,0,3,9,0
2004-09-02 01:00:00,1.5,961.75,275.0,7.540072456167103,880.0,167.0,726.25,96.0,1484.25,1049.75,24.424999713898,45.649998664856,1.3778683111622458,1,3,9,0
2004-09-02 02:00:00,0.8,873.75,275.0,5.257451382616683,776.25,99.0,845.5,73.0,1415.75,872.75,23.050000190735,49.949999809265,1.3890733034928886,2,3,9,0
2004-09-02 03:00:00,0.6,832.0,275.0,3.145131870638927,661.0,99.0,976.75,73.0,1312.0,765.5,22.700000286102,51.324999809265,1.3976864922999472,3,3,9,0
2004-09-02 04:00:00,0.6,834.0,275.0,3.959876432723153,708.5,87.0,906.75,65.0,1348.25,834.5,21.849999904633,54.125,1.4004485258464543,4,3,9,0
2004-09-02 05:00:00,0.7,864.75,275.0,4.629884529509057,744.5,164.0,866.25,90.0,1393.75,900.5,21.025000572205,56.875,1.3999404958484991,5,3,9,0
2004-09-02 06:00:00,0.8,902.5,275.0,5.817659747566895,803.25,87.0,819.25,58.0,1470.75,852.5,21.799999713898,55.52499961853,1.4323437238322083,6,3,9,0
2004-09-02 07:00:00,2.9,1235.5,275.0,20.030069212750167,1297.25,93.0,542.25,27.0,1996.5,1320.75,21.624999523163,57.22500038147,1.4606765339025456,7,3,9,0
2004-09-02 09:00:00,3.3,1257.75,275.0,18.72917902853018,1260.5,406.0,513.75,96.0,1940.0,1603.0,26.200000286102,45.049999237061,1.5097507653215998,9,3,9,0
2004-09-02 10:00:00,3.3,1202.75,275.0,15.799404577711949,1173.5,406.0,576.75,96.0,1823.5,1425.5,30.75,34.799999237061,1.5165371256477855,10,3,9,0
2004-09-02 11:00:00,3.3,1156.25,275.0,14.329123146119334,1127.25,406.0,615.5,96.0,1767.25,1294.5,34.074999809265,28.75,1.5105253308243791,11,3,9,0
2004-09-02 12:00:00,3.3,1105.75,275.0,14.39923071354186,1129.5,406.0,623.0,96.0,1726.25,1093.0,35.900000572205,24.724999427795,1.4370129216495555,12,3,9,0
2004-09-02 13:00:00,3.3,1008.0,275.0,11.631403820053327,1036.75,406.0,696.75,96.0,1587.0,803.25,33.699999809265,25.10000038147,1.2914935910727974,13,3,9,0
2004-09-02 14:00:00,3.3,1010.75,275.0,11.06083302349295,1016.5,406.0,704.0,96.0,1569.25,737.5,34.35000038147,23.974999904633,1.2790492153850217,14,3,9,0
2004-09-02 15:00:00,3.3,1049.25,275.0,13.499245409646248,1100.25,406.0,667.0,96.0,1635.25,870.25,36.375,20.349999904633,1.2139837263549085,15,3,9,0
2004-09-02 16:00:00,3.3,1052.75,275.0,13.73529005407188,1108.0,406.0,693.5,96.0,1570.25,873.0,38.700000762939,17.324999332428,1.1728762600023737,16,3,9,0
2004-09-02 17:00:00,3.3,1088.3333333333,275.0,15.321192592490124,1158.6666666667,406.0,666.0,96.0,1625.6666666667,889.0,37.166666666667,18.89999961853,1.177352868470975,17,3,9,0
2004-09-02 18:00:00,3.3,1248.0,275.0,25.990703584165377,1454.0,406.0,550.25,96.0,1917.25,1598.75,36.099999427795,20.025000572205,1.1767092580173246,18,3,9,0
2004-09-02 20:00:00,3.3,1213.25,275.0,16.985953329637045,1209.5,406.0,571.5,96.0,1809.25,1424.25,29.97500038147,35.875,1.4958203311150289,20,3,9,0
2004-09-02 21:00:00,3.3,1108.25,275.0,12.033004745084428,1050.75,406.0,639.5,96.0,1615.5,1199.25,28.699999809265,38.175001144409,1.479406537773221,21,3,9,0
2004-09-02 22:00:00,3.3,1071.0,275.0,10.103670544085142,981.5,406.0,649.25,96.0,1557.25,1099.25,28.074999809265,40.449999809265,1.5119963168698272,22,3,9,0
2004-09-02 23:00:00,3.3,1043.75,275.0,9.704809865547722,966.5,406.0,672.0,96.0,1539.75,1132.75,27.375000476837,41.449999809265,1.4877223699960285,23,3,9,0
2004-09-03 00:00:00,3.3,1045.0,275.0,9.63899981451842,964.0,406.0,666.25,96.0,1553.5,1139.5,26.400000095367,44.0,1.491934514589368,0,4,9,0
2004-09-03 01:00:00,3.3,1004.0,275.0,8.53088910572999,920.75,406.0,699.0,96.0,1495.25,1091.5,24.900000095367,47.85000038147,1.4854666546328998,1,4,9,0
2004-09-03 02:00:00,3.3,943.75,275.0,5.670101821547905,796.25,406.0,784.0,96.0,1406.75,1021.0,23.950000286102,50.300000190735,1.4759847167019509,2,4,9,0
2004-09-03 03:00:00,3.3,868.0,275.0,3.076155477904867,656.75,406.0,921.25,96.0,1355.75,764.0,25.174999713898,47.949999809265,1.5129446630611725,3,4,9,0
2004-09-03 04:00:00,3.3,849.75,275.0,2.683705936502783,631.75,406.0,954.0,96.0,1316.0,802.5,24.150000095367,50.550000190735,1.501063270425988,4,4,9,0
2004-09-03 05:00:00,3.3,872.75,275.0,3.251883722306928,667.5,406.0,911.25,96.0,1354.0,744.0,23.125,54.974999427795,1.5356915710840946,5,4,9,0
2004-09-03 06:00:00,3.3,904.75,275.0,5.056129143379375,766.25,406.0,841.75,96.0,1437.5,817.5,22.949999809265,56.150000572205,1.5521693186693102,6,4,9,0
2004-09-03 07:00:00,3.3,1248.5,275.0,17.99401672262385,1239.25,406.0,540.0,96.0,1953.0,1284.75,22.049999713898,59.275000572205,1.5523103967666878,7,4,9,0
2004-09-03 09:00:00,3.3,1300.0,275.0,19.985210405486075,1296.0,406.0,489.0,96.0,1988.75,1638.5,26.675000190735,45.699999809265,1.5746944628902688,9,4,9,0
2004-09-03 10:00:00,3.3,1311.25,275.0,18.94778792993442,1266.75,406.0,524.0,96.0,1941.0,1661.5,31.424999713898,34.450000762939,1.559890433960425,10,4,9,0
2004-09-03 11:00:00,3.3,1232.0,275.0,17.002690593644864,1210.0,406.0,564.5,96.0,1831.75,1477.75,34.474999427795,28.525000095367,1.532384785090234,11,4,9,0
2004-09-03 12:00:00,3.3,1113.25,275.0,13.355435931012265,1095.5,406.0,635.0,96.0,1635.75,1049.75,36.375,23.575000286102,1.4063718344108893,12,4,9,0
2004-09-03 13:00:00,3.3,1047.5,275.0,11.193571577698146,1021.25,406.0,698.0,96.0,1570.0,846.25,35.074999809265,23.199999809265,1.2884311188982125,13,4,9,0
2004-09-03 14:00:00,3.3,1053.5,275.0,11.60294063640094,1035.75,406.0,696.75,96.0,1584.5,830.25,35.724999427795,22.174999713898,1.2764598641533071,14,4,9,0
2004-09-03 15:00:00,3.3,1104.25,275.0,13.544795293426322,1101.75,406.0,669.75,96.0,1608.75,1480.0,37.625,19.625,1.253409118356083,15,4,9,0
2004-09-03 16:00:00,3.3,1129.75,275.0,13.880823989502026,1112.75,406.0,673.75,96.0,1622.75,1126.75,38.799999237061,17.599999904633,1.1979420952791355,16,4,9,0
2004-09-03 17:00:00,4.6,1228.75,275.0,21.896708709617997,1348.25,406.0,564.5,96.0,1829.75,1445.0,39.275000572205,15.950000047684,1.113777540681372,17,4,9,0
2004-09-03 18:00:00,4.3,1347.25,275.0,23.151672720669385,1381.5,406.0,528.5,96.0,1961.0,1542.5,37.049999237061,23.64999961853,1.4639020059526535,18,4,9,0
2004-09-03 19:00:00,4.9,1424.25,275.0,24.534115984482188,1417.25,406.0,487.5,96.0,2091.5,1674.0,33.224999427795,30.125,1.5094646230986202,19,4,9,0
2004-09-03 20:00:00,4.0,1305.25,275.0,16.256486172925445,1187.5,406.0,545.75,96.0,1843.25,1523.5,31.000000476837,33.074999809265,1.4619816954935012,20,4,9,0
2004-09-03 21:00:00,2.6,1179.75,275.0,13.129706743219696,1088.0,406.0,618.5,96.0,1662.0,1339.0,29.52499961853,33.375,1.3561984232625857,21,4,9,0
2004-09-03 22:00:00,1.3,1029.0,275.0,8.1112075194409,903.75,406.0,708.5,96.0,1459.75,991.5,29.050000190735,36.674999237061,1.450203568216207,22,4,9,0
2004-09-03 23:00:00,1.5,1080.0,275.0,8.060397725174244,901.66666666667,406.0,701.66666666667,96.0,1516.0,1048.0,27.833333333333,40.699999491374,1.5001948358961734,23,4,9,0
2004-09-04 00:00:00,2.2,1196.5,275.0,11.418655250761152,1029.25,406.0,600.75,96.0,1627.5,1361.5,25.97500038147,45.349999427795,1.499882292402026,0,5,9,1
2004-09-04 01:00:00,1.2,1005.5,275.0,6.719763165176905,844.5,406.0,737.5,96.0,1430.0,977.75,25.800000190735,45.425000190735,1.4870026404719343,1,5,9,1
2004-09-04 02:00:00,0.9,987.25,275.0,6.171846614801026,819.75,406.0,771.75,96.0,1400.25,934.5,25.400000095367,45.925000190735,1.468402013092955,2,5,9,1
2004-09-04 03:00:00,0.8,958.25,275.0,4.453477389405901,735.25,406.0,815.5,96.0,1408.5,906.0,25.175000190735,46.400000572205,1.4640382791685376,3,5,9,1
2004-09-04 04:00:00,0.8,962.0,275.0,4.682892421913301,747.25,406.0,812.5,96.0,1431.25,912.75,22.950000286102,52.700000762939,1.456800102951051,4,5,9,1
2004-09-04 05:00:00,0.8,958.0,275.0,4.615472500096256,743.75,406.0,808.5,96.0,1419.0,902.75,22.125,54.5,1.4337249402695968,5,5,9,1
2004-09-04 06:00:00,1.0,975.5,275.0,5.338916979838759,780.25,406.0,795.0,96.0,1466.5,898.25,22.5,53.599999427795,1.4422177480009974,6,5,9,1
2004-09-04 07:00:00,1.7,1087.75,275.0,9.145099271304806,945.0,406.0,636.0,96.0,1613.0,1164.75,21.974999904633,55.375000953674,1.4436350651717396,7,5,9,1
2004-09-04 08:00:00,1.9,1159.0,275.0,11.03993603930084,1015.75,406.0,594.5,96.0,1681.0,1260.0,23.400000095367,51.550001144409,1.463880761057119,8,5,9,1
2004-09-04 09:00:00,2.0,1156.25,275.0,10.265129061124828,987.5,406.0,614.75,96.0,1634.25,1249.5,26.675000190735,42.974999427795,1.4807985541378854,9,5,9,1
2004-09-04 10:00:00,2.2,1202.0,275.0,11.172567986822711,1020.5,406.0,649.25,96.0,1644.0,1226.0,31.275000572205,32.89999961853,1.4771049718667213,10,5,9,1
2004-09-04 11:00:00,2.3,1226.0,275.0,12.890739433927624,1080.0,406.0,622.0,96.0,1697.0,1188.0,34.800000190735,27.125000476837,1.4836646384008183,11,5,9,1
2004-09-04 12:00:00,2.3,1181.0,275.0,13.21980155138646,1091.0,406.0,638.25,96.0,1636.75,1071.5,38.324999809265,21.5,1.4263074238338058,12,5,9,1
2004-09-04 13:00:00,1.8,1061.5,275.0,9.764202059305012,968.75,406.0,728.75,96.0,1459.25,782.25,37.050000190735,21.174999713898,1.3107030304634453,13,5,9,1
2004-09-04 14:00:00,1.4,1012.5,275.0,7.934977356048177,896.5,406.0,797.75,96.0,1350.5,593.75,37.325000762939,20.324999809265,1.277094957845064,14,5,9,1
2004-09-04 15:00:00,1.6,1028.75,275.0,8.338444389674756,913.0,406.0,787.25,96.0,1373.0,606.5,38.27499961853,19.250000476837,1.27359081466174,15,5,9,1
2004-09-04 16:00:00,2.3,1143.5,275.0,11.888908849711504,1045.75,406.0,681.5,96.0,1563.5,878.5,40.699999809265,16.97500038147,1.2793498260117175,16,5,9,1
2004-09-04 17:00:00,2.4,1158.5,275.0,12.279664077200536,1059.25,406.0,664.0,96.0,1579.5,944.5,39.52499961853,18.474999904633,1.3075502742504512,17,5,9,1
2004-09-04 18:00:00,2.1,1113.25,275.0,10.00999079628528,978.0,406.0,704.75,96.0,1537.5,945.75,36.60000038147,22.625,1.366434951730163,18,5,9,1
2004-09-04 19:00:00,1.8,1099.5,275.0,9.112994655087892,943.75,406.0,730.25,96.0,1524.0,881.5,32.825000286102,28.249999523163,1.3841505059237993,19,5,9,1
2004-09-04 20:00:00,1.7,1036.75,275.0,7.766392552688361,889.5,406.0,765.0,96.0,1407.5,735.25,30.724999904633,30.650000095367,1.333788305894125,20,5,9,1
2004-09-04 21:00:00,1.9,1054.5,275.0,10.278633174525403,988.0,406.0,719.5,96.0,1489.75,874.0,30.10000038147,28.699999809265,1.2052318962551405,21,5,9,1
2004-09-04 22:00:00,1.6,979.5,275.0,8.044167346520918,901.0,406.0,811.5,96.0,1368.5,731.25,29.724999904633,25.400000095367,1.0440255901316426,22,5,9,1
2004-09-04 23:00:00,2.6,1083.0,275.0,13.30261909342071,1093.75,406.0,706.0,96.0,1536.5,925.75,29.550000190735,24.300000190735,0.9888502870578976,23,5,9,1
2004-09-05 01:00:00,3.0,1193.75,275.0,18.54638399620996,1255.25,406.0,555.25,96.0,1693.75,1452.25,27.150000095367,33.275000572205,1.178771437394245,1,6,9,1
2004-09-05 02:00:00,1.5,970.25,275.0,7.299092625761445,869.75,406.0,791.5,96.0,1376.25,942.5,27.474999427795,30.89999961853,1.115527048199784,2,6,9,1
2004-09-05 03:00:00,0.9,898.25,275.0,4.18285001004356,720.75,406.0,911.5,96.0,1263.5,594.0,27.125,33.25,1.1761721608760924,3,6,9,1
2004-09-05 04:00:00,1.1,929.25,275.0,5.101134317941586,768.5,406.0,878.5,96.0,1335.25,607.0,26.400000572205,35.14999961853,1.1918522518662191,4,6,9,1
2004-09-05 05:00:00,0.9,912.5,275.0,4.425146462846976,733.75,406.0,863.5,96.0,1338.25,645.75,25.575000286102,37.550000190735,1.213055881800318,5,6,9,1
2004-09-05 06:00:00,0.7,853.75,275.0,2.2115838820803524,599.5,406.0,1102.0,96.0,1252.25,541.75,25.424999713898,38.574999809265,1.2352115450361465,6,6,9,1
2004-09-05 07:00:00,0.6,881.0,275.0,2.912492080376828,646.5,406.0,963.75,96.0,1250.0,549.75,25.525000572205,38.174999237061,1.2296226573281253,7,6,9,1
2004-09-05 08:00:00,0.7,867.25,275.0,2.473977118278611,617.75,406.0,1041.5,96.0,1230.75,487.75,27.049999713898,34.325000762939,1.2089053811105726,8,6,9,1
2004-09-05 09:00:00,0.8,884.5,275.0,2.7796748221150374,638.0,406.0,1059.0,96.0,1247.5,483.5,29.924999713898,29.575000286102,1.2296204180937966,9,6,9,1
2004-09-05 10:00:00,0.9,899.25,275.0,3.0278593859425342,653.75,406.0,1037.25,96.0,1253.5,480.5,31.949998855591,26.75,1.2477080789260344,10,6,9,1
2004-09-05 11:00:00,1.0,885.5,275.0,2.6951462531387347,632.5,406.0,1070.5,96.0,1214.0,453.25,32.950000762939,23.474999904633,1.1582816150060284,11,6,9,1
2004-09-05 12:00:00,0.9,863.5,275.0,2.9798895042342077,650.75,406.0,1096.0,96.0,1193.0,442.5,34.5,19.275000095367,1.0369050676769538,12,6,9,1
2004-09-05 13:00:00,0.7,821.75,275.0,2.3682384058786643,610.5,406.0,1191.25,96.0,1137.75,403.0,33.224999427795,19.025000095367,0.953280152644128,13,6,9,1
2004-09-05 14:00:00,0.6,810.0,275.0,2.173136161743628,596.75,406.0,1255.0,96.0,1105.5,360.5,32.225000858307,20.474999904633,0.9699389977785654,14,6,9,1
2004-09-05 15:00:00,0.6,784.25,275.0,1.8890827441233968,575.75,406.0,1327.25,96.0,1059.75,342.25,32.625,17.474999904633,0.8466559746587603,15,6,9,1
2004-09-05 16:00:00,0.8,823.25,275.0,2.706607310569878,633.25,406.0,1228.25,96.0,1103.25,365.5,33.049999237061,17.5,0.8683198521179386,16,6,9,1
2004-09-05 17:00:00,0.9,862.5,275.0,3.4232992506718727,677.75,406.0,1153.0,96.0,1139.0,433.75,32.949999809265,17.474999904633,0.8622351485481696,17,6,9,1
2004-09-05 18:00:00,1.1,879.5,275.0,4.307931854750126,727.5,406.0,1045.75,96.0,1166.75,514.25,31.599999427795,18.02499961853,0.8242896345810009,18,6,9,1
2004-09-05 19:00:00,1.7,951.25,275.0,7.038453654816475,858.5,406.0,897.0,96.0,1266.5,717.75,29.275000095367,20.375,0.8161519247672229,19,6,9,1
2004-09-05 20:00:00,1.5,941.5,275.0,5.462115192689236,786.25,406.0,930.25,96.0,1245.25,704.75,27.849999904633,24.400000095367,0.9002489833468869,20,6,9,1
2004-09-05 21:00:00,1.6,987.75,275.0,7.049951745139518,859.0,406.0,844.75,96.0,1341.25,799.25,27.125,26.925000190735,0.952434155065443,21,6,9,1
2004-09-05 22:00:00,1.7,1008.25,275.0,6.719763165176905,844.5,406.0,831.75,96.0,1349.25,855.5,26.325000286102,29.5,0.9958924040264604,22,6,9,1
2004-09-05 23:00:00,1.3,964.75,275.0,5.116173813476844,769.25,406.0,878.25,96.0,1315.0,667.25,25.875,32.925000190735,1.0825699654538268,23,6,9,1
2004-09-06 00:00:00,1.3,957.0,275.0,4.109470042754052,716.75,406.0,910.75,96.0,1322.0,578.5,25.349999904633,36.900000572205,1.17636642594609,0,0,9,0
2004-09-06 01:00:00,1.0,920.5,275.0,3.222993460672848,665.75,406.0,953.5,96.0,1288.25,480.25,24.825000286102,40.050000190735,1.2378201597671616,1,0,9,0
2004-09-06 02:00:00,0.6,854.0,275.0,1.7060697219224368,561.5,406.0,1105.5,96.0,1224.25,400.0,24.349999904633,42.949999809265,1.290618895766896,2,0,9,0
2004-09-06 03:00:00,0.5,826.25,275.0,1.0477964086026723,503.75,406.0,1249.5,96.0,1203.75,384.5,24.025000095367,45.474999427795,1.3403674541949429,3,0,9,0
2004-09-06 04:00:00,0.5,828.0,275.0,1.0224145989759523,501.25,406.0,1280.5,96.0,1188.75,385.0,23.924999713898,47.375,1.3880883105123671,4,0,9,0
2004-09-06 05:00:00,0.4,892.0,275.0,1.941878073061594,579.75,406.0,1076.25,96.0,1271.0,515.5,23.474999904633,49.050000190735,1.3991379313955643,5,0,9,0
2004-09-06 06:00:00,0.7,954.25,275.0,3.12477702038371,659.75,406.0,938.25,96.0,1342.25,727.5,23.674999713898,49.175000190735,1.4195359812633983,6,0,9,0
2004-09-06 07:00:00,1.8,1119.5,275.0,7.778383116128054,890.0,406.0,727.75,96.0,1546.25,1034.5,23.599999904633,49.575000762939,1.4246982543440718,7,0,9,0
2004-09-06 08:00:00,1.9,1095.75,275.0,8.53088910572999,920.75,406.0,715.5,96.0,1533.5,987.5,24.349999904633,45.425000190735,1.3649910092369966,8,0,9,0
2004-09-06 09:00:00,1.7,1057.5,275.0,7.977364527024395,898.25,406.0,748.75,96.0,1469.5,977.0,26.349999904633,38.25,1.2931756002307244,9,0,9,0
2004-09-06 10:00:00,1.3,977.0,275.0,5.743678765887553,799.75,406.0,842.5,96.0,1371.75,778.0,27.625000476837,34.22500038147,1.2463741009327347,10,0,9,0
2004-09-06 11:00:00,1.4,976.75,275.0,6.613069048819442,839.75,406.0,827.0,96.0,1390.0,735.75,29.200000286102,29.050000190735,1.1586411595154942,11,0,9,0
2004-09-06 12:00:00,1.3,942.5,275.0,5.262527331625359,776.5,406.0,879.5,96.0,1333.25,632.0,29.224999904633,28.599999904633,1.1423323239848635,12,0,9,0
2004-09-06 13:00:00,1.4,964.0,275.0,6.036635420094221,813.5,406.0,849.75,96.0,1369.25,688.5,29.424999713898,28.299999713898,1.1434000256956098,13,0,9,0
2004-09-06 14:00:00,1.2,953.0,275.0,5.35425120194834,781.0,406.0,889.0,96.0,1356.3333333333,641.0,29.799999872843,28.000000635783,1.1558449186557176,14,0,9,0
2004-09-06 15:00:00,1.3,967.0,275.0,6.052793316140268,814.25,406.0,853.5,96.0,1384.5,703.25,30.075000286102,26.749999523163,1.1217406637487677,15,0,9,0
2004-09-06 16:00:00,1.5,995.75,275.0,6.674750599214449,842.5,406.0,839.75,96.0,1393.5,765.0,30.075000286102,27.200000286102,1.140611099767637,16,0,9,0
2004-09-06 17:00:00,2.3,1090.5,275.0,11.695554651706663,1039.0,406.0,698.5,96.0,1586.25,922.75,29.625,27.474999904633,1.1228667471470215,17,0,9,0
2004-09-06 18:00:00,2.6,1113.75,275.0,13.50683251398055,1100.5,406.0,662.5,96.0,1631.75,1056.75,29.574999809265,27.675000190735,1.12780516476605,18,0,9,0
2004-09-06 19:00:00,2.9,1132.75,275.0,13.50683251398055,1100.5,406.0,646.75,96.0,1669.0,1104.75,28.049999713898,30.074999809265,1.1225596709732562,19,0,9,0
2004-09-06 20:00:00,1.8,1031.25,275.0,8.52465200763202,920.5,406.0,730.5,96.0,1489.75,896.75,26.800000190735,33.77499961853,1.172317688078525,20,0,9,0
2004-09-06 21:00:00,1.3,952.25,275.0,5.482764633691687,787.25,406.0,856.0,96.0,1341.75,722.75,25.650000572205,35.75,1.1600138997465437,21,0,9,0
2004-09-06 22:00:00,1.3,948.75,275.0,5.822959543858955,803.5,406.0,835.0,96.0,1365.25,740.0,25.424999713898,35.150000572205,1.1255395134023216,22,0,9,0
2004-09-06 23:00:00,1.2,932.0,275.0,4.765319158079068,751.5,406.0,888.5,96.0,1309.5,686.75,24.950000286102,37.300000190735,1.1613769984231608,23,0,9,0
2004-09-07 00:00:00,1.2,966.0,275.0,5.206806806608315,773.75,406.0,859.25,96.0,1352.25,644.0,24.625000476837,40.47500038147,1.236235801201771,0,1,9,0
2004-09-07 01:00:00,0.8,888.0,275.0,3.015836303435833,653.0,406.0,972.5,96.0,1271.75,497.25,24.22500038147,43.77499961853,1.3056858312349902,1,1,9,0
2004-09-07 02:00:00,0.6,846.75,275.0,2.7142595317843483,633.75,406.0,1012.0,96.0,1258.25,524.75,24.0,43.749999046326,1.2876076797799227,2,1,9,0
2004-09-07 03:00:00,0.6,856.25,275.0,3.5812024590957425,687.0,406.0,955.25,96.0,1260.25,725.75,21.900000095367,48.25,1.2522085674818315,3,1,9,0
2004-09-07 04:00:00,0.6,881.0,275.0,4.444025183031574,734.75,406.0,876.25,96.0,1308.25,782.75,22.35000038147,47.224999427795,1.2592800468844416,4,1,9,0
2004-09-07 05:00:00,0.7,882.0,275.0,4.00495801135597,711.0,406.0,936.25,96.0,1310.0,740.75,22.949999809265,46.525000572205,1.286102897655106,5,1,9,0
2004-09-07 06:00:00,1.3,1015.75,275.0,7.718509188108721,887.5,169.0,775.5,64.0,1485.0,1039.75,23.125,46.974999427795,1.312216669828138,6,1,9,0
2004-09-07 07:00:00,2.5,1227.75,275.0,13.880823989502026,1112.75,231.0,627.75,72.0,1718.5,1324.0,23.724999904633,46.199999809265,1.3376363219505298,7,1,9,0
2004-09-07 08:00:00,3.4,1310.75,275.0,21.952680637394877,1349.75,232.0,528.75,73.0,1957.25,1486.0,25.77499961853,41.875,1.3687798300420173,8,1,9,0
2004-09-07 09:00:00,2.1,1081.0,275.0,10.150649865204098,983.25,145.0,702.5,64.0,1545.75,1079.25,27.300000190735,38.25,1.366892833536394,9,1,9,0
2004-09-07 10:00:00,2.2,1103.5,275.0,10.414090310619091,993.0,170.0,704.5,74.0,1539.25,1081.0,30.999999523163,29.14999961853,1.2884887015757902,10,1,9,0
2004-09-07 11:00:00,1.7,990.75,275.0,7.959186808148644,897.5,214.0,787.25,89.0,1411.75,805.75,31.599999904633,25.450000286102,1.1638375836606565,11,1,9,0
2004-09-07 12:00:00,2.1,1007.5,275.0,10.0567841665389,979.75,214.0,754.5,89.0,1465.25,824.5,32.474998950958,21.175000190735,1.0173085674521911,12,1,9,0
2004-09-07 13:00:00,2.2,985.5,275.0,10.735385264170212,1004.75,214.0,752.25,89.0,1439.25,906.75,31.699999809265,20.5,0.9427861886106804,13,1,9,0
2004-09-07 14:00:00,1.4,948.25,275.0,7.8504920260883315,893.0,214.0,827.5,89.0,1374.0,767.5,31.52499961853,21.450000286102,0.9767642330271202,14,1,9,0
2004-09-07 15:00:00,1.4,919.0,275.0,7.124884256284368,862.25,214.0,850.5,89.0,1292.75,696.75,31.64999961853,20.849999904633,0.956176842328598,15,1,9,0
2004-09-07 16:00:00,1.6,958.25,275.0,9.010583552600266,939.75,214.0,819.75,89.0,1379.5,728.0,32.35000038147,19.449999809265,0.9278884296528436,16,1,9,0
2004-09-07 17:00:00,2.3,1037.25,275.0,11.172567986822711,1020.5,214.0,747.0,89.0,1450.5,786.25,31.700000286102,20.300000190735,0.933588308501368,17,1,9,0
2004-09-07 18:00:00,3.3,1119.75,275.0,16.04357861573814,1181.0,214.0,652.75,89.0,1604.0,1028.0,31.125000476837,20.97500038147,0.9337366159695074,18,1,9,0
2004-09-07 19:00:00,4.1,1205.0,275.0,19.913525522719976,1294.0,214.0,578.5,89.0,1744.25,1317.0,28.875,25.375,0.993327028088949,19,1,9,0
2004-09-07 20:00:00,3.3,1171.75,275.0,15.3318700568173,1159.0,214.0,597.0,89.0,1652.5,1289.75,27.449999809265,30.825000286102,1.1112040438700386,20,1,9,0
2004-09-07 21:00:00,2.2,1088.25,275.0,11.123625027988624,1018.75,214.0,667.75,89.0,1554.25,1164.5,26.25,34.074999809265,1.145298303563418,21,1,9,0
2004-09-07 22:00:00,2.2,1055.0,275.0,10.023350836379478,978.5,214.0,694.0,89.0,1517.0,1085.5,25.449999809265,35.200000762939,1.1288015385737742,22,1,9,0
2004-09-08 18:00:00,4.0,1324.75,275.0,18.912737841110847,1265.75,477.0,925.5,188.0,1440.5,1543.0,32.39999961853,19.825000286102,0.9484422756554806,18,2,9,0
2004-09-08 19:00:00,4.7,1383.25,275.0,24.08568681264172,1405.75,502.0,823.75,176.0,1582.0,1677.75,29.875,22.27499961853,0.9234691979317854,19,2,9,0
2004-09-08 20:00:00,3.8,1253.75,275.0,18.054084903589523,1241.0,420.0,872.75,163.0,1462.75,1431.25,28.224999427795,24.824999809265,0.93602983160511,20,2,9,0
2004-09-08 21:00:00,2.8,1220.75,275.0,15.807517982053575,1173.75,344.0,874.25,155.0,1481.25,1413.25,26.75,28.949999809265,1.0019150433863884,21,2,9,0
2004-09-08 22:00:00,2.6,1225.75,275.0,14.649682363278062,1137.5,307.0,861.75,146.0,1481.0,1418.75,25.10000038147,32.25,1.0130754326813078,22,2,9,0
2004-09-08 23:00:00,2.0,1099.75,275.0,10.570799727369264,998.75,251.0,983.75,131.0,1360.5,1145.25,25.375,30.450000286102,0.9721726096785892,23,2,9,0
2004-09-09 00:00:00,1.4,999.0,275.0,7.516415424125155,879.0,180.0,1113.5,119.0,1260.5,960.25,24.85000038147,28.349999427795,0.8775061581605952,0,3,9,0
2004-09-09 01:00:00,1.2,980.25,275.0,7.369277782824489,872.75,141.0,1087.5,98.0,1258.25,949.25,23.200000286102,30.499999523163,0.8558284474739248,1,3,9,0
2004-09-09 02:00:00,0.6,858.75,275.0,3.77291593711671,698.0,105.0,1253.75,89.0,1156.75,819.25,22.325000286102,33.64999961853,0.8959472040770305,2,3,9,0
2004-09-09 03:00:00,0.3,814.0,275.0,2.300031610531572,605.75,105.0,1369.75,89.0,1130.5,744.5,23.049999713898,33.025000572205,0.9184013114828417,3,3,9,0
2004-09-09 04:00:00,0.2,806.0,275.0,2.2929014229629385,605.25,74.0,1366.25,68.0,1131.5,725.0,21.375,35.72500038147,0.8982004633820142,4,3,9,0
2004-09-09 05:00:00,0.4,813.25,275.0,2.664684868102575,630.5,91.0,1327.0,65.0,1108.25,710.0,21.650000572205,33.425000190735,0.8544680017733847,5,3,9,0
2004-09-09 06:00:00,0.6,889.0,275.0,4.936947752144086,760.25,143.0,1223.5,81.0,1212.5,806.0,20.27499961853,35.47500038147,0.8342469276097582,6,3,9,0
2004-09-09 07:00:00,3.0,1199.75,275.0,18.23480122749713,1246.25,553.0,797.5,136.0,1574.25,1415.5,19.674999713898,37.500000953674,0.8501148800633332,7,3,9,0
